,Number,Area,Perim,Width,Height,Circularity
316,317.0,0.039,0.899,0.396,0.198,0.6063942682080419
317,318.0,0.01,0.28,0.099,0.099,1.6028533946886698
318,319.0,0.01,0.28,0.099,0.099,1.6028533946886698
319,320.0,0.01,0.28,0.099,0.099,1.6028533946886698
320,321.0,0.7170000000000001,10.011000000000001,4.46,1.09,0.08990298196203061
321,322.0,0.01,0.28,0.099,0.099,1.6028533946886698
322,323.0,0.01,0.28,0.099,0.099,1.6028533946886698
323,324.0,0.098,1.716,0.6940000000000001,0.396,0.4182167017835696
324,325.0,0.028999999999999998,0.561,0.198,0.198,1.1579295560716187
325,326.0,0.01,0.28,0.099,0.099,1.6028533946886698
326,327.0,0.01,0.28,0.099,0.099,1.6028533946886698
327,328.0,0.01,0.28,0.099,0.099,1.6028533946886698
328,329.0,0.01,0.28,0.099,0.099,1.6028533946886698
329,330.0,0.01,0.28,0.099,0.099,1.6028533946886698
330,331.0,1.159,17.079,7.829,1.784,0.049930788327147445
331,332.0,0.01,0.28,0.099,0.099,1.6028533946886698
332,333.0,0.02,0.42,0.198,0.099,1.424758573056596
333,334.0,0.02,0.42,0.198,0.099,1.424758573056596
334,335.0,0.01,0.28,0.099,0.099,1.6028533946886698
335,336.0,0.028999999999999998,0.619,0.297,0.099,0.9511008370278187
336,337.0,0.059000000000000004,1.295,0.595,0.198,0.4421018567088692
337,338.0,0.01,0.28,0.099,0.099,1.6028533946886698
338,339.0,0.02,0.42,0.198,0.099,1.424758573056596
339,340.0,0.01,0.28,0.099,0.099,1.6028533946886698
340,341.0,0.079,1.692,0.7929999999999999,0.198,0.34676578368178673
341,342.0,0.187,3.838,1.784,0.396,0.15952969311880816
342,343.0,0.01,0.28,0.099,0.099,1.6028533946886698
343,344.0,0.01,0.28,0.099,0.099,1.6028533946886698
344,345.0,0.11800000000000001,2.228,0.991,0.297,0.2987180725188442
345,346.0,0.33399999999999996,5.622000000000001,2.676,0.396,0.13279283668696862
346,347.0,0.01,0.28,0.099,0.099,1.6028533946886698
347,348.0,0.01,0.28,0.099,0.099,1.6028533946886698
348,349.0,0.059000000000000004,1.0390000000000001,0.396,0.198,0.6868007813161494
349,350.0,0.028999999999999998,0.619,0.297,0.099,0.9511008370278187
350,351.0,0.039,0.8170000000000001,0.396,0.099,0.7342270119208072
351,352.0,0.01,0.28,0.099,0.099,1.6028533946886698
352,353.0,0.069,1.494,0.6940000000000001,0.198,0.38847024527865276
353,354.0,0.028999999999999998,0.701,0.297,0.198,0.7416035942466866
354,355.0,0.01,0.28,0.099,0.099,1.6028533946886698
355,356.0,0.039,0.8170000000000001,0.396,0.099,0.7342270119208072
356,357.0,0.039,0.981,0.396,0.198,0.5092563538630595
357,358.0,0.028999999999999998,0.701,0.297,0.198,0.7416035942466866
358,359.0,0.01,0.28,0.099,0.099,1.6028533946886698
359,360.0,0.02,0.42,0.198,0.099,1.424758573056596
360,361.0,0.028999999999999998,0.619,0.297,0.099,0.9511008370278187
361,362.0,0.049,1.179,0.496,0.297,0.4429740993996576
