,Number,Area,Perim,Width,Height,Circularity
0,1.0,0.11199999999999999,1.739,0.7879999999999999,0.19699999999999998,0.4654025116085722
1,2.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
2,3.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
3,4.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
4,5.0,0.078,1.755,0.7879999999999999,0.19699999999999998,0.31823667272831085
5,6.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
6,7.0,0.013000000000000001,0.371,0.131,0.131,1.1868761341945298
7,8.0,0.03,0.727,0.32799999999999996,0.131,0.7132836957494768
8,9.0,0.052000000000000005,0.912,0.39399999999999996,0.19699999999999998,0.7856398987509102
9,10.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
10,11.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
11,12.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
12,13.0,0.073,1.7,0.7879999999999999,0.131,0.3174204342035362
13,14.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
14,15.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
15,16.0,0.013000000000000001,0.371,0.131,0.131,1.1868761341945298
16,17.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
17,18.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
18,19.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
19,20.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
20,21.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
21,22.0,0.013000000000000001,0.41,0.19699999999999998,0.066,0.9718192622645407
22,23.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
23,24.0,0.022000000000000002,0.672,0.32799999999999996,0.066,0.6122009493602558
24,25.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
25,26.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
26,27.0,0.039,1.198,0.591,0.066,0.34147651062845963
27,28.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
28,29.0,0.034,1.0659999999999998,0.525,0.066,0.3759883354232406
29,30.0,0.888,9.404,3.4789999999999996,0.919,0.12618205292279658
30,31.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
31,32.0,0.026000000000000002,0.804,0.39399999999999996,0.066,0.505441752638144
32,33.0,0.026000000000000002,0.634,0.263,0.131,0.8128393057283347
33,34.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
34,35.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
35,36.0,0.461,10.437999999999999,4.8580000000000005,0.919,0.053171168477144634
36,37.0,0.017,0.541,0.263,0.066,0.7299014983688928
37,38.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
38,39.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
39,40.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
40,41.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
41,42.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
42,43.0,0.026000000000000002,0.7809999999999999,0.263,0.19699999999999998,0.5356500431557732
43,44.0,0.151,3.548,1.51,0.46,0.15073690330073336
44,45.0,4.206,49.283,21.531999999999996,6.499,0.021761301140078605
45,46.0,0.302,1.94,0.6559999999999999,0.525,1.008354746927535
46,47.0,0.052000000000000005,1.306,0.591,0.19699999999999998,0.3831129689726747
47,48.0,2.7319999999999998,56.023,20.35,16.083,0.01093850164277108
48,49.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
49,50.0,0.022000000000000002,0.672,0.32799999999999996,0.066,0.6122009493602558
50,51.0,0.022000000000000002,0.672,0.32799999999999996,0.066,0.6122009493602558
51,52.0,0.177,3.262,1.247,0.32799999999999996,0.209033174941439
52,53.0,0.017,0.541,0.263,0.066,0.7299014983688928
53,54.0,0.017,0.541,0.263,0.066,0.7299014983688928
54,55.0,0.336,2.142,0.722,0.6559999999999999,0.9202592859419764
55,56.0,0.03,0.765,0.32799999999999996,0.131,0.6441815001593834
56,57.0,0.065,1.6780000000000002,0.722,0.263,0.2900943749132879
57,58.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
58,59.0,0.034,0.727,0.32799999999999996,0.131,0.8083881885160737
59,60.0,0.043,1.306,0.591,0.19699999999999998,0.3168049551120194
60,61.0,0.026000000000000002,0.595,0.263,0.131,0.922888598187525
61,62.0,0.022000000000000002,0.7809999999999999,0.32799999999999996,0.19699999999999998,0.45324234420873116
62,63.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
63,64.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
64,65.0,0.142,3.1310000000000002,1.3130000000000002,0.6559999999999999,0.18202543314743092
65,66.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
66,67.0,0.043,1.361,0.591,0.263,0.2917172220243923
67,68.0,0.345,2.103,0.6559999999999999,0.722,0.9802806130847004
68,69.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
69,70.0,0.319,2.033,0.591,0.6559999999999999,0.9698973881231632
70,71.0,0.03,0.595,0.263,0.131,1.064871459447144
71,72.0,0.009000000000000001,0.371,0.131,0.131,0.8216834775192899
72,73.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
73,74.0,0.7020000000000001,3.0380000000000003,0.985,0.919,0.9558097076357079
74,75.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
75,76.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
76,77.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
77,78.0,0.48700000000000004,2.552,0.7879999999999999,0.853,0.9396745943302378
78,79.0,0.009000000000000001,0.371,0.131,0.131,0.8216834775192899
79,80.0,0.017,0.541,0.263,0.066,0.7299014983688928
80,81.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
81,82.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
82,83.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
83,84.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
84,85.0,0.013000000000000001,0.371,0.131,0.131,1.1868761341945298
85,86.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
86,87.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
87,88.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
88,89.0,2.133,22.651,8.206,5.252000000000001,0.0522427415405632
89,90.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
90,91.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
91,92.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
92,93.0,0.513,2.536,0.7879999999999999,0.7879999999999999,1.002371547689028
93,94.0,0.026000000000000002,0.557,0.19699999999999998,0.19699999999999998,1.0531077810833829
94,95.0,0.017,0.371,0.131,0.131,1.5520687908697697
95,96.0,0.009000000000000001,0.317,0.066,0.131,1.1254698079315404
96,97.0,0.017,0.503,0.131,0.19699999999999998,0.8443505979791468
97,98.0,0.534,8.538,3.085,1.969,0.09205318513043884
98,99.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
99,100.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
100,101.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
101,102.0,0.022000000000000002,0.65,0.263,0.19699999999999998,0.654343558617519
102,103.0,0.396,2.219,0.6559999999999999,0.722,1.0106259499793426
103,104.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
104,105.0,0.013000000000000001,0.371,0.131,0.131,1.1868761341945298
105,106.0,1.288,10.008,3.676,2.823,0.16159619617749663
106,107.0,0.022000000000000002,0.836,0.32799999999999996,0.263,0.3955669420284303
107,108.0,0.069,0.912,0.263,0.32799999999999996,1.0424837118040922
108,109.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
109,110.0,0.013000000000000001,0.557,0.19699999999999998,0.19699999999999998,0.5265538905416914
110,111.0,0.017,0.557,0.19699999999999998,0.19699999999999998,0.6885704722468272
111,112.0,0.21100000000000002,1.601,0.525,0.525,1.034450360947029
112,113.0,0.147,2.452,0.853,0.7879999999999999,0.3072460208783186
113,114.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
114,115.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
115,116.0,0.052000000000000005,1.393,0.525,0.46,0.3367526134140485
116,117.0,0.207,4.091,1.379,1.3130000000000002,0.15542513400512026
117,118.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
118,119.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
119,120.0,0.026000000000000002,0.8740000000000001,0.263,0.32799999999999996,0.4277207766356561
120,121.0,0.017,0.557,0.19699999999999998,0.19699999999999998,0.6885704722468272
121,122.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
122,123.0,5.68,49.523,10.175,19.497,0.02910343889948649
123,124.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
124,125.0,0.009000000000000001,0.371,0.131,0.131,0.8216834775192899
125,126.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
126,127.0,0.017,0.595,0.19699999999999998,0.19699999999999998,0.6034271603533817
127,128.0,0.022000000000000002,0.743,0.263,0.263,0.5007891573318706
128,129.0,0.065,1.617,0.525,0.591,0.3123943573913939
129,130.0,0.259,1.825,0.591,0.591,0.977200972525885
130,131.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
131,132.0,0.009000000000000001,0.317,0.066,0.131,1.1254698079315404
132,133.0,0.013000000000000001,0.503,0.131,0.19699999999999998,0.645679869042877
133,134.0,0.03,0.688,0.19699999999999998,0.263,0.7964421613684238
134,135.0,0.017,0.557,0.19699999999999998,0.19699999999999998,0.6885704722468272
135,136.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
136,137.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
137,138.0,0.08199999999999999,2.174,0.6559999999999999,0.7879999999999999,0.21802416752162848
138,139.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
139,140.0,0.013000000000000001,0.371,0.131,0.131,1.1868761341945298
140,141.0,0.121,1.1909999999999998,0.39399999999999996,0.39399999999999996,1.0719430463555453
141,142.0,0.013000000000000001,0.557,0.19699999999999998,0.19699999999999998,0.5265538905416914
142,143.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
143,144.0,0.017,0.46399999999999997,0.19699999999999998,0.131,0.9922539222470736
144,145.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
145,146.0,0.017,0.688,0.19699999999999998,0.263,0.45131722477544023
146,147.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
147,148.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
148,149.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
149,150.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
150,151.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
151,152.0,0.7070000000000001,3.0380000000000003,0.919,0.985,0.9626174690861048
152,153.0,0.315,8.689,1.7719999999999998,3.61,0.052430116578042946
153,154.0,0.7020000000000001,3.077,0.985,0.919,0.9317340858048407
154,155.0,0.125,2.667,0.525,1.1159999999999999,0.22083802049981333
155,156.0,0.6890000000000001,2.984,0.919,0.919,0.9723697693881972
156,157.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
157,158.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
158,159.0,0.017,0.503,0.131,0.19699999999999998,0.8443505979791468
159,160.0,0.737,3.1310000000000002,0.985,0.985,0.9447376354201169
160,161.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
161,162.0,0.19399999999999998,1.546,0.525,0.46,1.0199822515667354
