,Number,Area,Perim,Width,Height,Circularity
0,1.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
1,2.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
2,3.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
3,4.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
4,5.0,0.147,2.2569999999999997,0.985,0.263,0.36263029278100756
5,6.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
6,7.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
7,8.0,0.013000000000000001,0.41,0.19699999999999998,0.066,0.9718192622645407
8,9.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
9,10.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
10,11.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
11,12.0,0.013000000000000001,0.371,0.131,0.131,1.1868761341945298
12,13.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
13,14.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
14,15.0,0.022000000000000002,0.595,0.263,0.131,0.7809057369279058
15,16.0,0.039,1.175,0.525,0.131,0.3549757928184754
16,17.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
17,18.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
18,19.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
19,20.0,0.009000000000000001,0.317,0.066,0.131,1.1254698079315404
20,21.0,0.017,0.541,0.263,0.066,0.7299014983688928
21,22.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
22,23.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
23,24.0,0.315,7.819,3.61,0.6559999999999999,0.0647467526701838
24,25.0,0.017,0.541,0.263,0.066,0.7299014983688928
25,26.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
26,27.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
27,28.0,0.022000000000000002,0.672,0.32799999999999996,0.066,0.6122009493602558
28,29.0,0.034,1.0659999999999998,0.525,0.066,0.3759883354232406
29,30.0,0.026000000000000002,0.804,0.39399999999999996,0.066,0.505441752638144
30,31.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
31,32.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
32,33.0,0.013000000000000001,0.41,0.19699999999999998,0.066,0.9718192622645407
33,34.0,4.611000000000001,66.913,23.37,14.442,0.01294148111731013
34,35.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
35,36.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
36,37.0,0.017,0.541,0.263,0.066,0.7299014983688928
37,38.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
38,39.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
39,40.0,0.086,2.094,0.985,0.19699999999999998,0.24646483308267148
40,41.0,0.017,0.541,0.263,0.066,0.7299014983688928
41,42.0,0.013000000000000001,0.41,0.19699999999999998,0.066,0.9718192622645407
42,43.0,0.013000000000000001,0.41,0.19699999999999998,0.066,0.9718192622645407
43,44.0,0.013000000000000001,0.41,0.19699999999999998,0.066,0.9718192622645407
44,45.0,0.017,0.541,0.263,0.066,0.7299014983688928
45,46.0,0.013000000000000001,0.41,0.19699999999999998,0.066,0.9718192622645407
46,47.0,0.013000000000000001,0.41,0.19699999999999998,0.066,0.9718192622645407
47,48.0,0.013000000000000001,0.41,0.19699999999999998,0.066,0.9718192622645407
48,49.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
49,50.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
50,51.0,0.345,6.678999999999999,2.4290000000000003,0.7879999999999999,0.09718652911534043
51,52.0,0.013000000000000001,0.371,0.131,0.131,1.1868761341945298
52,53.0,0.237,4.675,2.166,0.32799999999999996,0.13626834444693867
53,54.0,0.013000000000000001,0.41,0.19699999999999998,0.066,0.9718192622645407
54,55.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
55,56.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
56,57.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
57,58.0,0.009000000000000001,0.27899999999999997,0.131,0.066,1.4529275771024601
58,59.0,0.004,0.18600000000000003,0.066,0.066,1.4529275771024592
59,60.0,0.017,0.541,0.263,0.066,0.7299014983688928
60,61.0,0.026000000000000002,0.804,0.39399999999999996,0.066,0.505441752638144
